split,city,sample_id,view_index,condition,level,snr_db,objects
train,weimar,weimar_000057_000019,0,Clean,,,13
train,weimar,weimar_000057_000019,1,LowLight,0.8,13.84976293213525,13
train,weimar,weimar_000057_000019,2,LowLight,0.6,7.894378245842804,13
train,weimar,weimar_000057_000019,3,LowLight,0.4,4.393897381630342,13
train,weimar,weimar_000058_000019,0,Clean,,,16
train,weimar,weimar_000058_000019,1,LowLight,0.25,2.449381053808741,16
train,weimar,weimar_000058_000019,2,LowLight,0.1,0.8715980162472065,16
train,weimar,weimar_000058_000019,3,MotionBlur,3.0,34.176960912435604,16
train,weimar,weimar_000059_000019,0,Clean,,,13
train,weimar,weimar_000059_000019,1,MotionBlur,5.0,26.189185441302065,13
train,weimar,weimar_000059_000019,2,MotionBlur,9.0,22.56644347689186,13
train,weimar,weimar_000059_000019,3,MotionBlur,15.0,19.545074530674064,13
train,weimar,weimar_000060_000019,0,Clean,,,24
train,weimar,weimar_000060_000019,1,MotionBlur,25.0,18.079379682365463,24
train,weimar,weimar_000060_000019,2,SevereJPEG,80.0,31.65114091458985,24
train,weimar,weimar_000060_000019,3,SevereJPEG,60.0,29.93384379679516,24
train,weimar,weimar_000061_000019,0,Clean,,,18
train,weimar,weimar_000061_000019,1,SevereJPEG,40.0,29.223953692955146,18
train,weimar,weimar_000061_000019,2,SevereJPEG,20.0,26.78471726300763,18
train,weimar,weimar_000061_000019,3,SevereJPEG,5.0,20.051920454494457,18
train,weimar,weimar_000062_000019,0,Clean,,,17
train,weimar,weimar_000062_000019,1,GaussNoise,5.0,26.309073197566754,17
train,weimar,weimar_000062_000019,2,GaussNoise,10.0,20.37402812609873,17
train,weimar,weimar_000062_000019,3,GaussNoise,20.0,14.595905991259047,17
train,weimar,weimar_000063_000019,0,Clean,,,9
train,weimar,weimar_000063_000019,1,GaussNoise,35.0,9.977777081297951,9
train,weimar,weimar_000063_000019,2,GaussNoise,50.0,7.2582115815081005,9
train,weimar,weimar_000063_000019,3,LowLight,0.8,13.840369760008572,9
train,weimar,weimar_000064_000019,0,Clean,,,9
train,weimar,weimar_000064_000019,1,LowLight,0.6,7.878442924908863,9
train,weimar,weimar_000064_000019,2,LowLight,0.4,4.382521779446925,9
train,weimar,weimar_000064_000019,3,LowLight,0.25,2.4568224013405024,9
train,weimar,weimar_000065_000019,0,Clean,,,10
train,weimar,weimar_000065_000019,1,LowLight,0.1,0.8777742708217287,10
train,weimar,weimar_000065_000019,2,MotionBlur,3.0,31.42104829463851,10
train,weimar,weimar_000065_000019,3,MotionBlur,5.0,25.266340661032032,10
train,weimar,weimar_000066_000019,0,Clean,,,23
train,weimar,weimar_000066_000019,1,MotionBlur,9.0,22.775988501264862,23
train,weimar,weimar_000066_000019,2,MotionBlur,15.0,19.486489066590472,23
train,weimar,weimar_000066_000019,3,MotionBlur,25.0,16.91792962722182,23
train,weimar,weimar_000067_000019,0,Clean,,,0
train,weimar,weimar_000067_000019,1,SevereJPEG,80.0,31.54500733390168,0
train,weimar,weimar_000067_000019,2,SevereJPEG,60.0,29.814740758904673,0
train,weimar,weimar_000067_000019,3,SevereJPEG,40.0,28.632569022438012,0
train,weimar,weimar_000068_000019,0,Clean,,,4
train,weimar,weimar_000068_000019,1,SevereJPEG,20.0,27.952878002434186,4
train,weimar,weimar_000068_000019,2,SevereJPEG,5.0,20.975554660123397,4
train,weimar,weimar_000068_000019,3,GaussNoise,5.0,27.37128015617605,4
train,weimar,weimar_000069_000019,0,Clean,,,8
train,weimar,weimar_000069_000019,1,GaussNoise,10.0,19.785363735109996,8
train,weimar,weimar_000069_000019,2,GaussNoise,20.0,13.935541168341256,8
train,weimar,weimar_000069_000019,3,GaussNoise,35.0,9.316891714667427,8
train,weimar,weimar_000070_000019,0,Clean,,,12
train,weimar,weimar_000070_000019,1,GaussNoise,50.0,5.555861511669699,12
train,weimar,weimar_000070_000019,2,LowLight,0.8,13.82725234236464,12
train,weimar,weimar_000070_000019,3,LowLight,0.6,7.883047694228811,12
train,weimar,weimar_000071_000019,0,Clean,,,15
train,weimar,weimar_000071_000019,1,LowLight,0.4,4.383368270494373,15
train,weimar,weimar_000071_000019,2,LowLight,0.25,2.447427478438902,15
train,weimar,weimar_000071_000019,3,LowLight,0.1,0.8686035206633622,15
train,weimar,weimar_000072_000019,0,Clean,,,10
train,weimar,weimar_000072_000019,1,MotionBlur,3.0,33.31651760311535,10
train,weimar,weimar_000072_000019,2,MotionBlur,5.0,27.201784255110674,10
train,weimar,weimar_000072_000019,3,MotionBlur,9.0,23.661887446356232,10
train,weimar,weimar_000073_000019,0,Clean,,,21
train,weimar,weimar_000073_000019,1,MotionBlur,15.0,21.996732681320804,21
train,weimar,weimar_000073_000019,2,MotionBlur,25.0,19.517486595544565,21
train,weimar,weimar_000073_000019,3,SevereJPEG,80.0,32.798405539686506,21
train,weimar,weimar_000074_000019,0,Clean,,,13
train,weimar,weimar_000074_000019,1,SevereJPEG,60.0,32.02608395768132,13
train,weimar,weimar_000074_000019,2,SevereJPEG,40.0,30.730711231403358,13
train,weimar,weimar_000074_000019,3,SevereJPEG,20.0,27.76205472454012,13
train,weimar,weimar_000075_000019,0,Clean,,,17
train,weimar,weimar_000075_000019,1,SevereJPEG,5.0,18.511188854116337,17
train,weimar,weimar_000075_000019,2,GaussNoise,5.0,25.89192711939104,17
train,weimar,weimar_000075_000019,3,GaussNoise,10.0,19.953489104868293,17
train,weimar,weimar_000076_000019,0,Clean,,,4
train,weimar,weimar_000076_000019,1,GaussNoise,20.0,13.78345964338456,4
train,weimar,weimar_000076_000019,2,GaussNoise,35.0,9.205776320959568,4
train,weimar,weimar_000076_000019,3,GaussNoise,50.0,6.485578494270965,4
train,weimar,weimar_000077_000019,0,Clean,,,4
train,weimar,weimar_000077_000019,1,LowLight,0.8,13.871469077337899,4
train,weimar,weimar_000077_000019,2,LowLight,0.6,7.905064800505902,4
train,weimar,weimar_000077_000019,3,LowLight,0.4,4.401165101912197,4
train,weimar,weimar_000078_000019,0,Clean,,,4
train,weimar,weimar_000078_000019,1,LowLight,0.25,2.4650780315869345,4
train,weimar,weimar_000078_000019,2,LowLight,0.1,0.8815776306712918,4
train,weimar,weimar_000078_000019,3,MotionBlur,3.0,36.971628530091756,4
train,weimar,weimar_000079_000019,0,Clean,,,9
train,weimar,weimar_000079_000019,1,MotionBlur,5.0,28.242826473349204,9
train,weimar,weimar_000079_000019,2,MotionBlur,9.0,23.993655715213723,9
train,weimar,weimar_000079_000019,3,MotionBlur,15.0,20.708058158193566,9
train,weimar,weimar_000080_000019,0,Clean,,,14
train,weimar,weimar_000080_000019,1,MotionBlur,25.0,19.034922381228018,14
train,weimar,weimar_000080_000019,2,SevereJPEG,80.0,31.460172803537777,14
train,weimar,weimar_000080_000019,3,SevereJPEG,60.0,29.651834764939657,14
train,weimar,weimar_000081_000019,0,Clean,,,8
train,weimar,weimar_000081_000019,1,SevereJPEG,40.0,28.785730825861613,8
train,weimar,weimar_000081_000019,2,SevereJPEG,20.0,25.831610808459416,8
train,weimar,weimar_000081_000019,3,SevereJPEG,5.0,18.136355028956856,8
train,weimar,weimar_000082_000019,0,Clean,,,9
train,weimar,weimar_000082_000019,1,GaussNoise,5.0,23.686754060022004,9
train,weimar,weimar_000082_000019,2,GaussNoise,10.0,17.733560691447178,9
train,weimar,weimar_000082_000019,3,GaussNoise,20.0,11.858241037938672,9
train,weimar,weimar_000083_000019,0,Clean,,,8
train,weimar,weimar_000083_000019,1,GaussNoise,35.0,8.223082903911473,8
train,weimar,weimar_000083_000019,2,GaussNoise,50.0,5.497388525045205,8
train,weimar,weimar_000083_000019,3,LowLight,0.8,13.803484459586153,8
train,weimar,weimar_000084_000019,0,Clean,,,9
train,weimar,weimar_000084_000019,1,LowLight,0.6,7.884236656625662,9
train,weimar,weimar_000084_000019,2,LowLight,0.4,4.387047152409522,9
train,weimar,weimar_000084_000019,3,LowLight,0.25,2.4554465478718166,9
train,weimar,weimar_000085_000019,0,Clean,,,9
train,weimar,weimar_000085_000019,1,LowLight,0.1,0.8709934314414562,9
train,weimar,weimar_000085_000019,2,MotionBlur,3.0,34.75286776142169,9
train,weimar,weimar_000085_000019,3,MotionBlur,5.0,28.766444836976206,9
train,weimar,weimar_000086_000019,0,Clean,,,11
train,weimar,weimar_000086_000019,1,MotionBlur,9.0,23.6770036767932,11
train,weimar,weimar_000086_000019,2,MotionBlur,15.0,20.19532057741378,11
train,weimar,weimar_000086_000019,3,MotionBlur,25.0,17.45284702219752,11
train,weimar,weimar_000087_000019,0,Clean,,,11
train,weimar,weimar_000087_000019,1,SevereJPEG,80.0,30.566267908620826,11
train,weimar,weimar_000087_000019,2,SevereJPEG,60.0,28.735873089736405,11
train,weimar,weimar_000087_000019,3,SevereJPEG,40.0,27.469323026593084,11
train,weimar,weimar_000088_000019,0,Clean,,,10
train,weimar,weimar_000088_000019,1,SevereJPEG,20.0,27.23035241467139,10
train,weimar,weimar_000088_000019,2,SevereJPEG,5.0,19.92493664147824,10
train,weimar,weimar_000088_000019,3,GaussNoise,5.0,26.74599454914798,10
train,weimar,weimar_000089_000019,0,Clean,,,9
train,weimar,weimar_000089_000019,1,GaussNoise,10.0,20.40535190157211,9
train,weimar,weimar_000089_000019,2,GaussNoise,20.0,14.581906283868172,9
train,weimar,weimar_000089_000019,3,GaussNoise,35.0,10.07022477039823,9
train,weimar,weimar_000090_000019,0,Clean,,,22
train,weimar,weimar_000090_000019,1,GaussNoise,50.0,7.274535456742724,22
train,weimar,weimar_000090_000019,2,LowLight,0.8,13.840265099603663,22
train,weimar,weimar_000090_000019,3,LowLight,0.6,7.889729630630312,22
train,weimar,weimar_000091_000019,0,Clean,,,17
train,weimar,weimar_000091_000019,1,LowLight,0.4,4.393183831347565,17
train,weimar,weimar_000091_000019,2,LowLight,0.25,2.45729957630588,17
train,weimar,weimar_000091_000019,3,LowLight,0.1,0.877498191595288,17
train,weimar,weimar_000092_000019,0,Clean,,,16
train,weimar,weimar_000092_000019,1,MotionBlur,3.0,37.08150559543985,16
train,weimar,weimar_000092_000019,2,MotionBlur,5.0,30.222712256096056,16
train,weimar,weimar_000092_000019,3,MotionBlur,9.0,27.00335079664613,16
train,weimar,weimar_000093_000019,0,Clean,,,18
train,weimar,weimar_000093_000019,1,MotionBlur,15.0,22.35043922048895,18
train,weimar,weimar_000093_000019,2,MotionBlur,25.0,20.259393169176107,18
train,weimar,weimar_000093_000019,3,SevereJPEG,80.0,31.79270267842497,18
train,weimar,weimar_000094_000019,0,Clean,,,10
train,weimar,weimar_000094_000019,1,SevereJPEG,60.0,29.832848349960692,10
train,weimar,weimar_000094_000019,2,SevereJPEG,40.0,28.319349425739333,10
train,weimar,weimar_000094_000019,3,SevereJPEG,20.0,25.285143584978883,10
train,weimar,weimar_000095_000019,0,Clean,,,8
train,weimar,weimar_000095_000019,1,SevereJPEG,5.0,20.0349840682326,8
train,weimar,weimar_000095_000019,2,GaussNoise,5.0,26.689974241696905,8
train,weimar,weimar_000095_000019,3,GaussNoise,10.0,20.81374494011534,8
train,weimar,weimar_000096_000019,0,Clean,,,18
train,weimar,weimar_000096_000019,1,GaussNoise,20.0,13.64098664077739,18
train,weimar,weimar_000096_000019,2,GaussNoise,35.0,9.203477783079045,18
train,weimar,weimar_000096_000019,3,GaussNoise,50.0,6.551370528436658,18
train,weimar,weimar_000097_000019,0,Clean,,,0
train,weimar,weimar_000097_000019,1,LowLight,0.8,13.871573833790876,0
train,weimar,weimar_000097_000019,2,LowLight,0.6,7.905192618626016,0
train,weimar,weimar_000097_000019,3,LowLight,0.4,4.401110486940252,0
train,weimar,weimar_000098_000019,0,Clean,,,15
train,weimar,weimar_000098_000019,1,LowLight,0.25,2.459717737283794,15
train,weimar,weimar_000098_000019,2,LowLight,0.1,0.8770339102799186,15
train,weimar,weimar_000098_000019,3,MotionBlur,3.0,34.56204175821193,15
train,weimar,weimar_000099_000019,0,Clean,,,30
train,weimar,weimar_000099_000019,1,MotionBlur,5.0,27.40656240794429,30
train,weimar,weimar_000099_000019,2,MotionBlur,9.0,23.305519299471534,30
train,weimar,weimar_000099_000019,3,MotionBlur,15.0,19.444805840921312,30
train,weimar,weimar_000100_000019,0,Clean,,,9
train,weimar,weimar_000100_000019,1,MotionBlur,25.0,15.57233294797388,9
train,weimar,weimar_000100_000019,2,SevereJPEG,80.0,28.54171136387695,9
train,weimar,weimar_000100_000019,3,SevereJPEG,60.0,26.997091138769065,9
train,weimar,weimar_000101_000019,0,Clean,,,22
train,weimar,weimar_000101_000019,1,SevereJPEG,40.0,30.57929745038704,22
train,weimar,weimar_000101_000019,2,SevereJPEG,20.0,27.931207695243792,22
train,weimar,weimar_000101_000019,3,SevereJPEG,5.0,20.74822867867667,22
train,weimar,weimar_000102_000019,0,Clean,,,22
train,weimar,weimar_000102_000019,1,GaussNoise,5.0,24.28191359147597,22
train,weimar,weimar_000102_000019,2,GaussNoise,10.0,18.324600750811758,22
train,weimar,weimar_000102_000019,3,GaussNoise,20.0,12.443538636432638,22
train,weimar,weimar_000103_000019,0,Clean,,,3
train,weimar,weimar_000103_000019,1,GaussNoise,35.0,9.261524322871814,3
train,weimar,weimar_000103_000019,2,GaussNoise,50.0,6.5993353626370554,3
train,weimar,weimar_000103_000019,3,LowLight,0.8,13.826604413792126,3
train,weimar,weimar_000104_000019,0,Clean,,,18
train,weimar,weimar_000104_000019,1,LowLight,0.6,7.915772236660849,18
train,weimar,weimar_000104_000019,2,LowLight,0.4,4.408231349985317,18
train,weimar,weimar_000104_000019,3,LowLight,0.25,2.457842395549597,18
train,weimar,weimar_000105_000019,0,Clean,,,11
train,weimar,weimar_000105_000019,1,LowLight,0.1,0.8739379486136535,11
train,weimar,weimar_000105_000019,2,MotionBlur,3.0,33.259602919023045,11
train,weimar,weimar_000105_000019,3,MotionBlur,5.0,26.90733500488681,11
train,weimar,weimar_000106_000019,0,Clean,,,7
train,weimar,weimar_000106_000019,1,MotionBlur,9.0,22.443444248669667,7
train,weimar,weimar_000106_000019,2,MotionBlur,15.0,19.394230018518115,7
train,weimar,weimar_000106_000019,3,MotionBlur,25.0,17.250493620569586,7
train,weimar,weimar_000107_000019,0,Clean,,,40
train,weimar,weimar_000107_000019,1,SevereJPEG,80.0,31.069637882465454,40
train,weimar,weimar_000107_000019,2,SevereJPEG,60.0,29.374031212234378,40
train,weimar,weimar_000107_000019,3,SevereJPEG,40.0,28.088710726093442,40
train,weimar,weimar_000108_000019,0,Clean,,,16
train,weimar,weimar_000108_000019,1,SevereJPEG,20.0,25.816687806972546,16
train,weimar,weimar_000108_000019,2,SevereJPEG,5.0,19.044705495754137,16
train,weimar,weimar_000108_000019,3,GaussNoise,5.0,25.908889155744088,16
train,weimar,weimar_000109_000019,0,Clean,,,4
train,weimar,weimar_000109_000019,1,GaussNoise,10.0,20.929882538042452,4
train,weimar,weimar_000109_000019,2,GaussNoise,20.0,15.133482600702157,4
train,weimar,weimar_000109_000019,3,GaussNoise,35.0,10.708226584940217,4
train,weimar,weimar_000110_000019,0,Clean,,,2
train,weimar,weimar_000110_000019,1,GaussNoise,50.0,6.562870050661199,2
train,weimar,weimar_000110_000019,2,LowLight,0.8,13.828349958914476,2
train,weimar,weimar_000110_000019,3,LowLight,0.6,7.884032050837791,2
train,weimar,weimar_000111_000019,0,Clean,,,13
train,weimar,weimar_000111_000019,1,LowLight,0.4,4.386885693774646,13
train,weimar,weimar_000111_000019,2,LowLight,0.25,2.456624848427322,13
train,weimar,weimar_000111_000019,3,LowLight,0.1,0.8750284226191484,13
train,weimar,weimar_000112_000019,0,Clean,,,8
train,weimar,weimar_000112_000019,1,MotionBlur,3.0,35.25661836595744,8
train,weimar,weimar_000112_000019,2,MotionBlur,5.0,28.89933423144493,8
train,weimar,weimar_000112_000019,3,MotionBlur,9.0,25.166999028292576,8
train,weimar,weimar_000113_000019,0,Clean,,,16
train,weimar,weimar_000113_000019,1,MotionBlur,15.0,21.455027223204194,16
train,weimar,weimar_000113_000019,2,MotionBlur,25.0,19.489231372111785,16
train,weimar,weimar_000113_000019,3,SevereJPEG,80.0,29.79913719445546,16
train,weimar,weimar_000114_000019,0,Clean,,,6
train,weimar,weimar_000114_000019,1,SevereJPEG,60.0,30.392438143027846,6
train,weimar,weimar_000114_000019,2,SevereJPEG,40.0,29.202770146401,6
train,weimar,weimar_000114_000019,3,SevereJPEG,20.0,26.70784063783577,6
train,weimar,weimar_000115_000019,0,Clean,,,7
train,weimar,weimar_000115_000019,1,SevereJPEG,5.0,19.714769843700637,7
train,weimar,weimar_000115_000019,2,GaussNoise,5.0,26.04962027779528,7
train,weimar,weimar_000115_000019,3,GaussNoise,10.0,20.102153407827235,7
train,weimar,weimar_000116_000019,0,Clean,,,11
train,weimar,weimar_000116_000019,1,GaussNoise,20.0,14.009306010295674,11
train,weimar,weimar_000116_000019,2,GaussNoise,35.0,9.562771002394138,11
train,weimar,weimar_000116_000019,3,GaussNoise,50.0,6.908872361326789,11
train,weimar,weimar_000117_000019,0,Clean,,,5
train,weimar,weimar_000117_000019,1,LowLight,0.8,13.788888885503283,5
train,weimar,weimar_000117_000019,2,LowLight,0.6,7.8638802136152055,5
train,weimar,weimar_000117_000019,3,LowLight,0.4,4.373411230845771,5
train,weimar,weimar_000118_000019,0,Clean,,,1
train,weimar,weimar_000118_000019,1,LowLight,0.25,2.4627782401998743,1
train,weimar,weimar_000118_000019,2,LowLight,0.1,0.8832102488401118,1
train,weimar,weimar_000118_000019,3,MotionBlur,3.0,34.376951522336604,1
train,weimar,weimar_000119_000019,0,Clean,,,5
train,weimar,weimar_000119_000019,1,MotionBlur,5.0,25.569399319131723,5
train,weimar,weimar_000119_000019,2,MotionBlur,9.0,22.428664824508665,5
train,weimar,weimar_000119_000019,3,MotionBlur,15.0,19.843505008218074,5
train,weimar,weimar_000120_000019,0,Clean,,,15
train,weimar,weimar_000120_000019,1,MotionBlur,25.0,16.675676564115,15
train,weimar,weimar_000120_000019,2,SevereJPEG,80.0,29.28273321352503,15
train,weimar,weimar_000120_000019,3,SevereJPEG,60.0,27.779544368364085,15
train,weimar,weimar_000121_000019,0,Clean,,,17
train,weimar,weimar_000121_000019,1,SevereJPEG,40.0,28.868838947611955,17
train,weimar,weimar_000121_000019,2,SevereJPEG,20.0,26.447831181591134,17
train,weimar,weimar_000121_000019,3,SevereJPEG,5.0,19.13593611535407,17
train,weimar,weimar_000122_000019,0,Clean,,,15
train,weimar,weimar_000122_000019,1,GaussNoise,5.0,24.806888053089043,15
train,weimar,weimar_000122_000019,2,GaussNoise,10.0,18.848100682904416,15
train,weimar,weimar_000122_000019,3,GaussNoise,20.0,12.946725968019111,15
train,weimar,weimar_000123_000019,0,Clean,,,6
train,weimar,weimar_000123_000019,1,GaussNoise,35.0,8.512358416622641,6
train,weimar,weimar_000123_000019,2,GaussNoise,50.0,5.873629113843936,6
train,weimar,weimar_000123_000019,3,LowLight,0.8,13.834786269779382,6
train,weimar,weimar_000124_000019,0,Clean,,,5
train,weimar,weimar_000124_000019,1,LowLight,0.6,7.851920535303011,5
train,weimar,weimar_000124_000019,2,LowLight,0.4,4.365837792914495,5
train,weimar,weimar_000124_000019,3,LowLight,0.25,2.4331036690821874,5
train,weimar,weimar_000125_000019,0,Clean,,,16
train,weimar,weimar_000125_000019,1,LowLight,0.1,0.8619652544113032,16
train,weimar,weimar_000125_000019,2,MotionBlur,3.0,29.677002717207998,16
train,weimar,weimar_000125_000019,3,MotionBlur,5.0,23.74533026054664,16
train,weimar,weimar_000126_000019,0,Clean,,,6
train,weimar,weimar_000126_000019,1,MotionBlur,9.0,27.17995291131977,6
train,weimar,weimar_000126_000019,2,MotionBlur,15.0,24.336421460747122,6
train,weimar,weimar_000126_000019,3,MotionBlur,25.0,22.067789214611967,6
train,weimar,weimar_000127_000019,0,Clean,,,3
train,weimar,weimar_000127_000019,1,SevereJPEG,80.0,31.365919117766477,3
train,weimar,weimar_000127_000019,2,SevereJPEG,60.0,29.613384026766223,3
train,weimar,weimar_000127_000019,3,SevereJPEG,40.0,28.583230325220683,3
train,weimar,weimar_000128_000019,0,Clean,,,14
train,weimar,weimar_000128_000019,1,SevereJPEG,20.0,25.670787909394825,14
train,weimar,weimar_000128_000019,2,SevereJPEG,5.0,19.456655541677083,14
train,weimar,weimar_000128_000019,3,GaussNoise,5.0,26.55100289230503,14
train,weimar,weimar_000129_000019,0,Clean,,,4
train,weimar,weimar_000129_000019,1,GaussNoise,10.0,17.6488865237246,4
train,weimar,weimar_000129_000019,2,GaussNoise,20.0,11.821047084155708,4
train,weimar,weimar_000129_000019,3,GaussNoise,35.0,7.435455812865617,4
train,weimar,weimar_000130_000019,0,Clean,,,10
train,weimar,weimar_000130_000019,1,GaussNoise,50.0,6.482203597077012,10
train,weimar,weimar_000130_000019,2,LowLight,0.8,13.8621816537867,10
train,weimar,weimar_000130_000019,3,LowLight,0.6,7.90088378992729,10
train,weimar,weimar_000131_000019,0,Clean,,,8
train,weimar,weimar_000131_000019,1,LowLight,0.4,4.3940516004651755,8
train,weimar,weimar_000131_000019,2,LowLight,0.25,2.460090116976812,8
train,weimar,weimar_000131_000019,3,LowLight,0.1,0.8797211603239226,8
train,weimar,weimar_000132_000019,0,Clean,,,18
train,weimar,weimar_000132_000019,1,MotionBlur,3.0,32.593533583302985,18
train,weimar,weimar_000132_000019,2,MotionBlur,5.0,26.39575614352308,18
train,weimar,weimar_000132_000019,3,MotionBlur,9.0,23.07275157485977,18
train,weimar,weimar_000133_000019,0,Clean,,,10
train,weimar,weimar_000133_000019,1,MotionBlur,15.0,21.589951038717796,10
train,weimar,weimar_000133_000019,2,MotionBlur,25.0,19.04676121430116,10
train,weimar,weimar_000133_000019,3,SevereJPEG,80.0,31.32860292697164,10
train,weimar,weimar_000134_000019,0,Clean,,,2
train,weimar,weimar_000134_000019,1,SevereJPEG,60.0,26.177091732210343,2
train,weimar,weimar_000134_000019,2,SevereJPEG,40.0,25.092098254057916,2
train,weimar,weimar_000134_000019,3,SevereJPEG,20.0,22.790342647782282,2
train,weimar,weimar_000135_000019,0,Clean,,,5
train,weimar,weimar_000135_000019,1,SevereJPEG,5.0,17.127921482127938,5
train,weimar,weimar_000135_000019,2,GaussNoise,5.0,25.153444589407258,5
train,weimar,weimar_000135_000019,3,GaussNoise,10.0,19.20127594556767,5
train,weimar,weimar_000136_000019,0,Clean,,,7
train,weimar,weimar_000136_000019,1,GaussNoise,20.0,12.539775741330125,7
train,weimar,weimar_000136_000019,2,GaussNoise,35.0,8.05654016565527,7
train,weimar,weimar_000136_000019,3,GaussNoise,50.0,5.3578325483980365,7
train,weimar,weimar_000137_000019,0,Clean,,,22
train,weimar,weimar_000137_000019,1,LowLight,0.8,13.881286372975943,22
train,weimar,weimar_000137_000019,2,LowLight,0.6,7.910277170908728,22
train,weimar,weimar_000137_000019,3,LowLight,0.4,4.4043488979564085,22
train,weimar,weimar_000138_000019,0,Clean,,,25
train,weimar,weimar_000138_000019,1,LowLight,0.25,2.4524083029310138,25
train,weimar,weimar_000138_000019,2,LowLight,0.1,0.8726619672902364,25
train,weimar,weimar_000138_000019,3,MotionBlur,3.0,33.61067919201026,25
train,weimar,weimar_000139_000019,0,Clean,,,17
train,weimar,weimar_000139_000019,1,MotionBlur,5.0,26.854025034368647,17
train,weimar,weimar_000139_000019,2,MotionBlur,9.0,23.239840088168613,17
train,weimar,weimar_000139_000019,3,MotionBlur,15.0,19.980432379027516,17
train,weimar,weimar_000140_000019,0,Clean,,,6
train,weimar,weimar_000140_000019,1,MotionBlur,25.0,18.318286565456688,6
train,weimar,weimar_000140_000019,2,SevereJPEG,80.0,30.24389667525799,6
train,weimar,weimar_000140_000019,3,SevereJPEG,60.0,28.642498716698526,6
train,weimar,weimar_000141_000019,0,Clean,,,6
train,weimar,weimar_000141_000019,1,SevereJPEG,40.0,29.072071387864916,6
train,weimar,weimar_000141_000019,2,SevereJPEG,20.0,26.43852060821352,6
train,weimar,weimar_000141_000019,3,SevereJPEG,5.0,19.068971238115587,6
train,zurich,zurich_000000_000019,0,Clean,,,7
train,zurich,zurich_000000_000019,1,GaussNoise,5.0,26.27149187388593,7
train,zurich,zurich_000000_000019,2,GaussNoise,10.0,20.350418172278523,7
train,zurich,zurich_000000_000019,3,GaussNoise,20.0,14.537720658692137,7
train,zurich,zurich_000001_000019,0,Clean,,,16
train,zurich,zurich_000001_000019,1,GaussNoise,35.0,8.335888392652127,16
train,zurich,zurich_000001_000019,2,GaussNoise,50.0,5.673929405381531,16
train,zurich,zurich_000001_000019,3,LowLight,0.8,13.829922534720936,16
train,zurich,zurich_000002_000019,0,Clean,,,7
train,zurich,zurich_000002_000019,1,LowLight,0.6,7.906633129427157,7
train,zurich,zurich_000002_000019,2,LowLight,0.4,4.402186921760944,7
train,zurich,zurich_000002_000019,3,LowLight,0.25,2.460722272070798,7
train,zurich,zurich_000003_000019,0,Clean,,,31
train,zurich,zurich_000003_000019,1,LowLight,0.1,0.8798225866784232,31
train,zurich,zurich_000003_000019,2,MotionBlur,3.0,37.69570156254417,31
train,zurich,zurich_000003_000019,3,MotionBlur,5.0,30.707887987949004,31
train,zurich,zurich_000004_000019,0,Clean,,,11
train,zurich,zurich_000004_000019,1,MotionBlur,9.0,26.401706656034825,11
train,zurich,zurich_000004_000019,2,MotionBlur,15.0,23.49281037120976,11
train,zurich,zurich_000004_000019,3,MotionBlur,25.0,21.166903290524917,11
train,zurich,zurich_000005_000019,0,Clean,,,18
train,zurich,zurich_000005_000019,1,SevereJPEG,80.0,28.416887052966185,18
train,zurich,zurich_000005_000019,2,SevereJPEG,60.0,26.81441466599868,18
train,zurich,zurich_000005_000019,3,SevereJPEG,40.0,25.700359306784723,18
train,zurich,zurich_000006_000019,0,Clean,,,15
train,zurich,zurich_000006_000019,1,SevereJPEG,20.0,27.052142405846347,15
train,zurich,zurich_000006_000019,2,SevereJPEG,5.0,19.407159887584292,15
train,zurich,zurich_000006_000019,3,GaussNoise,5.0,25.921705546747937,15
train,zurich,zurich_000007_000019,0,Clean,,,9
train,zurich,zurich_000007_000019,1,GaussNoise,10.0,20.310414633717055,9
train,zurich,zurich_000007_000019,2,GaussNoise,20.0,14.38729566936443,9
train,zurich,zurich_000007_000019,3,GaussNoise,35.0,9.869584936633892,9
train,zurich,zurich_000008_000019,0,Clean,,,5
train,zurich,zurich_000008_000019,1,GaussNoise,50.0,4.990370450796756,5
train,zurich,zurich_000008_000019,2,LowLight,0.8,13.803507119224692,5
train,zurich,zurich_000008_000019,3,LowLight,0.6,7.8710941093236375,5
train,zurich,zurich_000009_000019,0,Clean,,,13
train,zurich,zurich_000009_000019,1,LowLight,0.4,4.376989068993325,13
train,zurich,zurich_000009_000019,2,LowLight,0.25,2.4475358474172877,13
train,zurich,zurich_000009_000019,3,LowLight,0.1,0.8669525651791941,13
train,zurich,zurich_000010_000019,0,Clean,,,13
train,zurich,zurich_000010_000019,1,MotionBlur,3.0,35.006607384945816,13
train,zurich,zurich_000010_000019,2,MotionBlur,5.0,28.47202611804329,13
train,zurich,zurich_000010_000019,3,MotionBlur,9.0,25.17968301382873,13
train,zurich,zurich_000011_000019,0,Clean,,,13
train,zurich,zurich_000011_000019,1,MotionBlur,15.0,20.678495219210294,13
train,zurich,zurich_000011_000019,2,MotionBlur,25.0,18.75397387853003,13
train,zurich,zurich_000011_000019,3,SevereJPEG,80.0,30.929455832501993,13
train,zurich,zurich_000012_000019,0,Clean,,,8
train,zurich,zurich_000012_000019,1,SevereJPEG,60.0,27.28511454352233,8
train,zurich,zurich_000012_000019,2,SevereJPEG,40.0,26.114041590868474,8
train,zurich,zurich_000012_000019,3,SevereJPEG,20.0,23.785694355302365,8
